id,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
607,0,-17,-10,1027,NW,8.5,0,0
608,0,-18,-13,1028,NE,1.79,0,0
609,0,-16,-8,1028,NW,4.02,0,0
610,0,-16,-6,1027,NW,5.81,0,0
611,0,-15,-3,1027,cv,0.89,0,0
612,88,-15,-1,1025,SE,1.79,0,0
613,85,-18,0,1024,SE,3.58,0,0
614,90,-19,1,1023,cv,0.89,0,0
615,127,-18,2,1021,SE,1.79,0,0
616,144,-17,1,1021,SE,4.92,0,0
617,203,-14,-1,1021,SE,5.81,0,0
618,199,-13,-3,1021,SE,6.7,0,0
619,231,-13,-3,1021,cv,0.89,0,0
620,274,-11,-5,1020,NE,0.89,0,0
621,340,-13,-6,1020,NW,1.79,0,0
622,298,-11,-5,1020,cv,0.89,0,0
623,268,-11,-4,1019,NW,1.79,0,0
624,299,-11,-4,1019,NW,3.58,0,0
625,300,-12,-3,1018,NW,5.37,0,0
626,240,-11,-4,1017,NW,7.16,0,0
627,213,-11,-4,1016,NW,10.29,0,0
628,171,-12,-3,1016,NW,12.08,0,0
629,153,-11,-4,1016,NW,15.21,0,0
630,153,-11,-5,1015,NW,17,0,0
631,140,-11,-4,1015,NW,18.79,0,0
632,147,-11,-3,1015,NE,3.13,0,0
633,158,-10,-1,1015,NE,6.26,0,0
634,153,-9,1,1015,NE,9.39,0,0
635,154,-9,3,1015,NW,1.79,0,0
636,143,-9,4,1014,NW,4.92,0,0
637,90,-9,6,1013,NW,8.05,0,0
638,55,-13,8,1012,NW,16.1,0,0
639,52,-14,8,1013,NW,24.15,0,0
640,41,-14,7,1014,NW,32.2,0,0
641,29,-13,7,1015,NW,39.35,0,0
642,37,-13,5,1016,NW,47.4,0,0
643,49,-12,4,1018,NW,52.32,0,0
644,56,-13,3,1019,NW,56.34,0,0
645,38,-14,3,1020,NW,62.15,0,0
646,37,-14,3,1021,NW,67.96,0,0
647,28,-14,0,1022,NW,71.98,0,0
648,20,-13,-1,1023,NW,76.9,0,0
649,22,-15,-1,1023,NE,7.15,0,0
650,27,-15,-1,1024,NE,12.07,0,0
651,34,-15,-2,1025,NE,16.09,0,0
652,27,-15,-2,1025,NE,21.01,0,0
653,32,-15,-3,1025,NE,25.03,0,0
654,28,-15,-3,1025,NW,3.13,0,0
655,28,-15,-3,1026,NW,8.05,0,0
656,18,-16,-3,1027,NW,12.97,0,0
657,17,-17,-2,1028,NW,20.12,0,0
658,16,-18,-2,1029,NW,25.93,0,0
659,18,-19,-1,1028,NW,35.76,0,0
660,16,-21,1,1027,NW,44.7,0,0
661,12,-24,1,1026,NW,53.64,0,0
662,13,-25,1,1026,NW,62.58,0,0
663,23,-25,1,1026,NW,72.41,0,0
664,21,-24,1,1026,NW,82.24,0,0
665,13,-25,0,1026,NW,91.18,0,0
666,14,-22,0,1027,NW,99.23,0,0
667,23,-20,-1,1027,NW,103.25,0,0
668,16,-21,-1,1027,NW,105.04,0,0
669,25,-21,-4,1028,NE,0.89,0,0
670,20,-21,-2,1027,NW,4.02,0,0
671,25,-22,-2,1027,NW,7.15,0,0
672,19,-22,-1,1027,NW,12.07,0,0
673,24,-21,-4,1027,NW,15.2,0,0
674,25,-21,-4,1026,cv,0.89,0,0
675,20,-19,-8,1026,NE,1.79,0,0
676,24,-20,-7,1025,cv,0.89,0,0
677,17,-20,-8,1024,NW,1.79,0,0
678,10,-18,-10,1024,cv,0.89,0,0
679,11,-21,-2,1024,NW,4.02,0,0
680,16,-21,-1,1025,NW,9.83,0,0
681,20,-24,1,1025,NW,17.88,0,0
682,13,-25,2,1025,NW,26.82,0,0
683,12,-24,3,1024,NW,33.97,0,0
684,12,-25,4,1023,NW,42.02,0,0
685,12,-24,5,1022,NW,50.07,0,0
686,12,-25,6,1020,NW,57.22,0,0
687,31,-25,6,1020,NW,65.27,0,0
688,36,-23,6,1020,NW,72.42,0,0
689,42,-22,5,1020,NW,78.23,0,0
690,52,-21,5,1020,NW,84.04,0,0
691,26,-20,5,1020,NW,89.85,0,0
692,24,-20,3,1020,NW,93.87,0,0
693,25,-20,3,1020,NW,97.89,0,0
694,43,-19,3,1021,NW,101.02,0,0
695,47,-19,3,1020,NW,105.94,0,0
696,61,-18,0,1020,NW,109.96,0,0
697,66,-18,0,1020,NW,114.88,0,0
698,65,-15,-1,1020,cv,1.79,0,0
699,70,-15,-2,1020,NW,0.89,0,0
700,36,-16,-1,1020,NW,4.02,0,0
701,37,-16,-4,1019,NW,8.94,0,0
702,22,-15,-5,1020,cv,0.89,0,0
703,24,-16,-5,1020,NW,3.13,0,0
704,29,-15,-6,1021,cv,0.89,0,0
705,35,-15,0,1021,NW,4.02,0,0
706,35,-18,3,1021,NW,8.04,0,0
707,33,-21,5,1020,NW,12.96,0,0
708,32,-22,6,1020,NW,18.77,0,0
709,25,-22,7,1019,NW,25.92,0,0
710,16,-22,7,1018,NW,35.75,0,0
711,26,-23,7,1018,NW,45.58,0,0
712,32,-23,7,1017,NW,52.73,0,0
713,36,-22,6,1018,NW,58.54,0,0
714,37,-21,5,1018,NW,64.35,0,0
715,45,-21,5,1019,NW,70.16,0,0
716,71,-19,4,1019,NW,74.18,0,0
717,67,-19,5,1020,NW,78.2,0,0
718,69,-19,2,1020,NW,81.33,0,0
719,94,-18,2,1021,NW,84.46,0,0
720,85,-18,1,1021,NW,87.59,0,0
721,35,-18,1,1021,NW,90.72,0,0
722,26,-16,-3,1022,NW,93.85,0,0
723,24,-15,-2,1022,NW,95.64,0,0
724,20,-15,0,1022,NW,99.66,0,0
725,16,-17,1,1023,NW,105.47,0,0
726,18,-15,0,1023,NW,109.49,0,0
727,19,-18,0,1025,NW,113.51,0,0
728,22,-17,0,1025,NW,116.64,0,0
729,17,-17,2,1026,NW,120.66,0,0
730,18,-19,3,1026,NW,129.6,0,0
731,11,-19,4,1026,NW,138.54,0,0
732,11,-20,5,1025,NW,145.69,0,0
733,16,-17,5,1024,NE,4.02,0,0
734,18,-18,6,1024,NE,7.15,0,0
735,17,-18,6,1024,cv,0.89,0,0
736,19,-18,5,1024,SE,1.79,0,0
737,26,-17,4,1024,SE,3.58,0,0
738,24,-17,1,1024,NE,1.79,0,0
739,54,-15,-1,1025,NE,2.68,0,0
740,71,-13,-1,1025,cv,0.89,0,0
741,129,-8,-1,1026,SE,5.81,0,0
742,145,-7,-2,1027,SE,10.73,0,0
743,101,-7,-2,1027,SE,13.86,0,0
744,65,-8,-3,1027,SE,15.65,0,0
745,70,-9,-4,1027,NE,0.89,0,0
746,67,-9,-4,1027,NE,1.78,0,0
747,76,-9,-4,1027,cv,0.89,0,0
748,76,-9,-4,1026,SE,0.89,0,0
749,68,-9,-5,1027,cv,0.89,0,0
750,73,-10,-4,1027,SE,0.89,0,0
751,73,-10,-4,1027,cv,0.89,0,0
752,64,-10,-6,1028,NE,0.89,0,0
753,53,-9,-3,1028,SE,1.79,0,0
754,72,-9,-2,1028,cv,0.89,0,0
755,78,-9,-1,1028,SE,1.79,0,0
756,72,-10,0,1027,SE,6.71,0,0
757,56,-12,0,1026,SE,10.73,0,0
758,54,-14,1,1026,SE,14.75,0,0
759,40,-14,0,1025,SE,16.54,0,0
760,49,-12,0,1026,SE,19.67,0,0
761,63,-10,-1,1025,SE,21.46,0,0
762,66,-9,-2,1026,SE,23.25,0,0
763,64,-10,-2,1026,SE,26.38,0,0
764,63,-10,-4,1027,SE,30.4,0,0
765,65,-10,-5,1027,SE,34.42,0,0
766,64,-10,-5,1027,SE,39.34,0,0
767,64,-11,-7,1027,SE,41.13,0,0
768,62,-10,-7,1028,SE,42.92,0,0
769,56,-11,-8,1028,cv,0.89,0,0
770,87,-11,-9,1028,cv,1.34,0,0
771,72,-11,-10,1028,NE,1.79,0,0
772,104,-12,-10,1028,cv,0.89,0,0
773,97,-13,-11,1028,NE,0.89,0,0
774,96,-11,-9,1028,cv,0.89,0,0
775,86,-11,-8,1028,SE,0.89,0,0
776,85,-10,-7,1029,NW,1.79,0,0
777,92,-14,-6,1029,NE,4.92,0,0
778,55,-18,-5,1029,NE,10.73,0,0
779,36,-20,-3,1029,NE,14.75,0,0
780,27,-20,-2,1028,NE,16.54,0,0
781,25,-20,-1,1028,NE,18.33,0,0
782,28,-20,0,1027,cv,1.79,0,0
783,32,-22,0,1027,cv,2.68,0,0
784,35,-22,1,1027,cv,3.57,0,0
785,43,-19,-2,1027,NE,1.79,0,0
786,70,-20,-4,1028,NW,3.13,0,0
787,83,-21,-3,1029,NW,4.02,0,0
788,66,-19,-6,1029,cv,0.89,0,0
789,70,-16,-7,1029,NE,0.89,0,0
790,80,-21,-5,1030,NW,1.79,0,0
791,88,-19,-8,1030,NW,4.92,0,0
792,69,-20,-8,1030,NW,8.05,0,0
793,71,-21,-8,1030,cv,0.89,0,0
794,62,-18,-10,1030,NE,0.89,0,0
795,73,-17,-10,1030,cv,0.89,0,0
796,107,-17,-12,1030,SE,0.89,0,0
797,94,-17,-13,1030,NW,1.79,0,0
798,121,-17,-13,1030,NW,4.92,0,0
799,132,-19,-11,1030,cv,0.89,0,0
800,161,-18,-11,1030,cv,1.34,0,0
801,120,-18,-8,1030,NW,1.79,0,0
802,72,-19,-4,1030,NE,3.13,0,0
803,58,-20,-2,1030,NW,4.92,0,0
804,34,-22,0,1029,NW,12.07,0,0
805,14,-23,1,1027,NW,19.22,0,0
806,17,-24,1,1026,NW,28.16,0,0
807,15,-25,2,1026,NW,37.1,0,0
808,23,-22,2,1026,NW,46.93,0,0
809,34,-21,1,1026,NW,54.08,0,0
810,96,-22,1,1026,NW,59,0,0
811,87,-17,0,1027,NW,63.02,0,0
812,87,-20,-4,1027,cv,0.89,0,0
813,95,-20,-5,1028,NW,1.79,0,0
814,105,-21,-6,1028,NW,4.92,0,0
815,114,-21,-7,1028,cv,0.45,0,0
816,103,-21,-7,1028,NW,1.79,0,0
817,99,-21,-8,1028,NW,4.92,0,0
818,102,-21,-9,1028,cv,0.89,0,0
819,104,-19,-10,1028,cv,1.34,0,0
820,78,-19,-10,1028,NW,1.79,0,0
821,33,-19,-12,1028,cv,0.89,0,0
822,29,-18,-12,1028,SE,0.89,0,0
823,27,-20,-15,1028,NW,4.02,0,0
824,27,-17,-10,1028,NW,8.04,0,0
825,26,-19,-5,1028,NW,12.06,0,0
826,33,-20,-3,1028,NW,15.19,0,0
827,29,-20,-2,1028,NE,4.02,0,0
828,31,-22,0,1027,NW,3.13,0,0
829,28,-22,1,1025,NW,7.15,0,0
830,28,-22,1,1025,NE,1.79,0,0
831,61,-23,1,1024,NE,4.92,0,0
832,64,-23,1,1024,NE,6.71,0,0
833,80,-22,0,1024,NE,8.5,0,0
834,91,-20,-4,1025,NE,11.63,0,0
835,79,-22,-3,1026,NE,14.76,0,0
836,48,-22,-3,1026,NE,15.65,0,0
837,59,-20,-5,1027,NW,1.79,0,0
838,82,-21,-3,1027,cv,0.89,0,0
839,63,-19,-4,1027,NE,1.79,0,0
840,48,-19,-4,1027,NE,4.92,0,0
841,54,-19,-4,1027,NE,8.05,0,0
842,42,-19,-4,1028,cv,0.89,0,0
843,47,-19,-5,1028,NE,1.79,0,0
844,87,-15,-5,1028,SE,1.79,0,0
845,105,-13,-6,1028,NE,0.89,0,0
846,90,-13,-7,1029,cv,0.89,0,0
847,101,-12,-7,1030,cv,1.78,0,0
848,126,-19,-6,1030,NE,3.13,0,0
849,114,-18,-5,1031,NE,4.92,0,0
850,103,-14,-4,1031,cv,1.79,0,0
851,114,-13,-3,1031,SE,1.79,0,0
852,100,-14,-2,1031,SE,3.58,0,0
853,72,-13,-1,1030,SE,6.71,0,0
854,68,-14,-1,1029,cv,1.79,0,0
855,72,-13,-1,1029,SE,1.79,0,0
856,71,-12,-1,1029,SE,3.58,0,0
857,80,-12,-2,1030,SE,5.37,0,0
858,70,-12,-4,1030,SE,6.26,0,0
859,63,-13,-4,1031,SE,8.05,0,0
860,67,-13,-5,1031,SE,8.94,0,0
861,62,-12,-5,1032,SE,9.83,0,0
862,69,-12,-6,1033,SE,11.62,0,0
863,58,-11,-6,1033,SE,13.41,0,0
864,51,-11,-7,1033,SE,15.2,0,0
865,51,-11,-8,1033,SE,16.99,0,0
866,54,-11,-8,1033,SE,18.78,0,0
867,45,-11,-8,1033,SE,20.57,0,0
868,47,-11,-7,1032,SE,23.7,0,0
869,85,-11,-7,1032,SE,25.49,0,0
870,78,-12,-7,1032,SE,27.28,0,0
871,68,-12,-7,1032,SE,29.07,0,0
872,64,-13,-7,1033,cv,0.89,0,0
873,65,-12,-6,1033,SE,1.79,1,0
874,80,-11,-5,1032,SE,4.92,0,0
875,74,-11,-4,1032,SE,8.05,0,0
876,93,-11,-3,1031,SE,11.18,0,0
877,77,-11,-3,1030,SE,15.2,0,0
878,67,-12,-2,1029,SE,19.22,0,0
879,84,-12,-2,1029,SE,22.35,0,0
880,77,-12,-2,1028,SE,25.48,0,0
881,83,-12,-2,1027,SE,29.5,0,0
882,82,-10,-3,1028,SE,33.52,0,0
883,100,-9,-3,1029,SE,35.31,1,0
884,189,-7,-4,1029,SE,37.1,2,0
885,99,-6,-5,1028,SE,38.89,3,0
886,71,-6,-5,1028,SE,42.02,4,0
887,43,-6,-5,1027,SE,45.15,5,0
888,64,-6,-5,1027,SE,46.94,6,0
889,68,-7,-5,1026,SE,48.73,7,0
890,69,-7,-5,1025,cv,0.89,8,0
891,65,-7,-5,1025,cv,1.78,9,0
892,71,-7,-6,1024,NW,0.89,10,0
893,77,-7,-6,1024,cv,0.89,0,0
894,81,-7,-6,1024,NW,0.89,0,0
895,88,-7,-6,1023,NW,1.78,0,0
896,90,-6,-5,1024,NE,1.79,0,0
897,92,-6,-5,1024,NW,1.79,1,0
898,88,-6,-4,1023,NW,3.58,0,0
899,80,-6,-4,1023,cv,0.89,0,0
900,100,-6,-3,1023,cv,1.78,0,0
901,105,-7,-3,1022,cv,2.67,0,0
902,118,-7,-3,1021,cv,3.56,0,0
903,125,-6,-2,1020,SE,1.79,0,0
904,141,-6,-2,1020,SE,3.58,0,0
905,152,-6,-3,1020,SE,5.37,0,0
906,164,-7,-4,1020,cv,0.89,0,0
907,147,-7,-5,1021,SE,0.89,0,0
908,162,-7,-5,1021,SE,1.78,0,0
909,157,-6,-4,1022,SE,2.67,0,0
910,156,-5,-3,1022,cv,0.89,0,0
911,160,-7,-5,1020,NE,1.79,0,0
912,178,-6,-4,1021,cv,0.89,0,0
913,187,-6,-5,1020,cv,1.34,0,0
914,181,-7,-6,1020,SE,0.89,0,0
915,185,-8,-6,1020,NE,0.89,0,0
916,197,-6,-5,1019,cv,0.89,0,0
917,180,-6,-4,1019,NE,1.79,0,0
918,172,-6,-4,1019,NW,1.79,0,0
919,166,-6,-4,1020,NW,4.92,0,0
920,136,-6,-4,1019,NW,8.05,0,0
921,133,-5,-3,1020,NW,12.07,0,0
922,140,-5,-2,1020,NW,15.2,0,0
923,159,-5,-1,1019,cv,0.89,0,0
924,169,-5,0,1019,cv,2.68,0,0
925,170,-5,2,1017,NW,1.79,0,0
926,184,-5,4,1017,cv,0.89,0,0
927,163,-5,5,1017,SE,1.79,0,0
928,140,-4,4,1017,SE,4.92,0,0
929,144,-4,3,1017,SE,6.71,0,0
930,166,-5,1,1019,cv,0.89,0,0
931,196,-4,0,1020,SE,0.89,0,0
932,227,-4,-1,1020,cv,0.89,0,0
933,210,-5,-2,1020,cv,1.78,0,0
934,233,-4,-2,1021,cv,2.23,0,0
935,258,-4,-3,1021,cv,3.12,0,0
936,247,-5,-3,1021,NW,1.79,0,0
937,230,-5,-3,1022,SE,0.89,0,0
938,273,-6,-4,1022,cv,0.89,0,0
939,253,-5,-3,1022,NW,0.89,0,0
940,254,-6,-5,1022,NW,2.68,0,0
941,241,-6,-5,1022,NW,5.81,0,0
942,229,-5,-4,1023,cv,0.89,0,0
943,199,-5,-4,1023,cv,1.34,0,0
944,193,-4,-3,1024,cv,2.23,0,0
945,207,-9,1,1025,NW,4.02,0,0
946,176,-15,2,1025,NW,8.04,0,0
947,91,-17,3,1025,NE,3.13,0,0
948,58,-18,4,1025,NE,4.92,0,0
949,39,-16,4,1024,cv,0.89,0,0
950,50,-14,5,1023,cv,1.78,0,0
951,51,-13,4,1023,SE,1.79,0,0
952,49,-12,4,1023,cv,0.89,0,0
953,54,-11,3,1024,SE,1.79,0,0
954,153,-10,2,1024,SE,3.58,0,0
955,181,-7,2,1025,SE,6.71,0,0
956,181,-6,0,1025,cv,0.89,0,0
957,182,-8,-1,1026,NE,3.13,0,0
958,156,-15,1,1026,NE,8.05,0,0
959,27,-18,1,1027,NE,12.07,0,0
960,16,-20,0,1028,NE,16.09,0,0
961,22,-19,0,1028,NE,21.01,0,0
962,21,-21,-1,1028,NE,25.03,0,0
963,6,-21,-1,1029,NE,29.95,0,0
964,8,-22,-2,1029,NE,34.87,0,0
965,8,-22,-2,1030,NE,39.79,0,0
966,8,-22,-3,1030,NE,45.6,0,0
967,10,-22,-3,1031,NE,51.41,0,0
968,9,-23,-4,1032,NE,58.56,0,0
969,20,-23,-4,1033,NE,65.71,0,0
970,14,-22,-3,1033,NE,71.52,0,0
971,16,-24,-2,1032,NE,77.33,0,0
972,14,-24,-1,1032,NE,83.14,0,0
973,10,-26,0,1031,NW,5.81,0,0
974,7,-26,0,1030,NE,5.81,0,0
975,8,-22,0,1030,NE,11.62,0,0
976,12,-22,0,1030,NE,17.43,0,0
977,15,-23,-1,1030,NE,24.58,0,0
978,8,-23,-1,1031,NE,31.73,0,0
979,11,-22,-1,1032,NE,38.88,0,0
980,18,-22,-2,1032,NE,44.69,0,0
981,16,-21,-2,1033,NE,50.5,0,0
982,11,-22,-2,1034,NE,56.31,0,0
983,10,-21,-3,1035,NE,61.23,0,0
984,11,-22,-3,1035,NE,67.04,0,0
985,10,-22,-3,1035,NE,72.85,0,0
986,10,-22,-3,1035,NE,77.77,0,0
987,12,-22,-4,1035,NE,82.69,0,0
988,12,-23,-4,1034,NE,89.84,0,0
989,10,-23,-5,1034,NE,95.65,0,0
990,10,-23,-5,1035,NW,5.81,0,0
991,9,-22,-6,1036,NW,9.83,0,0
992,9,-22,-5,1037,NW,14.75,0,0
993,11,-22,-4,1037,NW,19.67,0,0
994,12,-22,-4,1037,NW,25.48,0,0
995,12,-22,-3,1037,NE,5.81,0,0
996,12,-22,-3,1036,NE,11.62,0,0
997,21,-24,-2,1036,NW,4.92,0,0
998,18,-23,-2,1035,NE,4.02,0,0
999,13,-23,-2,1035,NE,7.15,0,0
1000,18,-23,-2,1035,NW,4.02,0,0
1001,17,-23,-2,1035,NE,4.92,0,0
1002,19,-22,-3,1035,NE,8.05,0,0
1003,22,-21,-3,1036,NE,11.18,0,0
1004,20,-21,-5,1036,NW,3.13,0,0
1005,24,-21,-5,1036,NW,8.05,0,0
1006,19,-20,-5,1037,NW,11.18,0,0
1007,13,-21,-5,1038,NE,4.02,0,0
1008,17,-22,-5,1038,NE,9.83,0,0
1009,22,-22,-6,1038,NE,14.75,0,0
1010,16,-22,-6,1038,NE,18.77,0,0
1011,16,-22,-7,1037,NE,22.79,0,0
1012,11,-23,-8,1037,NW,3.13,0,0
1013,10,-22,-8,1037,NW,7.15,0,0
1014,9,-22,-9,1038,NW,11.17,0,0
1015,11,-23,-9,1038,NW,14.3,0,0
1016,14,-21,-9,1038,NW,17.43,0,0
1017,21,-22,-6,1038,NE,4.02,0,0
1018,26,-22,-5,1037,NE,7.15,0,0
1019,21,-22,-4,1036,NW,3.13,0,0
1020,19,-23,-3,1035,cv,3.13,0,0
1021,13,-23,-2,1034,NW,3.13,0,0
1022,13,-23,-1,1033,NW,6.26,0,0
1023,13,-23,-1,1032,cv,1.79,0,0
1024,13,-23,-1,1032,NE,1.79,0,0
1025,11,-23,-1,1031,NE,3.58,0,0
1026,19,-22,-3,1031,NE,5.37,0,0
1027,22,-21,-4,1032,SE,0.89,0,0
1028,50,-19,-5,1032,cv,0.89,0,0
1029,58,-18,-6,1032,cv,1.34,0,0
1030,60,-16,-8,1032,cv,1.79,0,0
1031,69,-18,-8,1032,NE,0.89,0,0
1032,108,-18,-8,1031,NW,3.13,0,0
1033,51,-18,-11,1031,NW,6.26,0,0
1034,54,-19,-8,1031,NW,8.05,0,0
1035,38,-19,-11,1030,NW,11.18,0,0
1036,27,-19,-10,1030,NW,14.31,0,0
1037,23,-19,-11,1030,NW,16.1,0,0
1038,27,-19,-11,1030,NW,19.23,0,0
1039,28,-19,-11,1030,NW,21.02,0,0
1040,24,-17,-10,1031,NW,24.15,0,0
1041,26,-17,-7,1031,cv,0.89,0,0
1042,23,-18,-5,1031,cv,1.78,0,0
1043,37,-18,-3,1030,SE,1.79,0,0
1044,46,-19,0,1029,cv,0.89,0,0
1045,49,-20,1,1028,SE,1.79,0,0
1046,53,-20,3,1027,cv,1.79,0,0
1047,57,-20,3,1026,SE,3.13,0,0
1048,51,-20,3,1026,SE,7.15,0,0
1049,64,-20,2,1026,SE,11.17,0,0
1050,100,-18,0,1026,SE,15.19,0,0
1051,113,-15,-1,1027,SE,18.32,0,0
1052,136,-15,0,1027,SE,22.34,0,0
1053,213,-15,-4,1027,cv,0.89,0,0
1054,259,-13,-5,1028,cv,1.78,0,0
1055,267,-13,-6,1028,cv,2.67,0,0
1056,351,-13,-7,1028,NE,0.89,0,0
1057,980,-14,-7,1029,cv,0.89,0,0
1058,0,-14,-5,1029,NW,3.13,0,0
1059,599,-14,-6,1030,NW,6.26,0,0
1060,39,-14,-5,1030,NW,10.28,0,0
1061,7,-17,-3,1030,NW,15.2,0,0
1062,8,-17,-3,1031,NE,4.02,0,0
1063,7,-18,-4,1032,NW,4.02,0,0
1064,7,-20,-3,1033,NW,8.94,0,0
1065,7,-21,-3,1034,NW,14.75,0,0
1066,16,-22,-3,1035,NW,20.56,0,0
1067,19,-22,-3,1035,NE,5.81,0,0
1068,15,-23,-2,1035,NW,4.92,0,0
1069,21,-24,-2,1033,NE,4.92,0,0
1070,18,-23,-2,1033,NE,9.84,0,0
1071,16,-24,-2,1032,NE,13.86,0,0
1072,15,-24,-2,1032,NE,17.88,0,0
1073,16,-23,-2,1032,NE,21.9,0,0
1074,16,-23,-4,1033,NE,23.69,0,0
1075,21,-22,-5,1033,cv,0.89,0,0
1076,36,-23,-5,1035,NW,1.79,0,0
1077,51,-22,-8,1035,NW,4.92,0,0
1078,67,-21,-7,1036,NW,8.05,0,0
1079,46,-22,-8,1036,NW,11.18,0,0
1080,45,-21,-7,1036,NE,4.02,0,0
1081,27,-22,-7,1037,NE,8.04,0,0
1082,24,-22,-7,1036,NE,12.96,0,0
1083,18,-22,-8,1037,cv,0.89,0,0
1084,15,-22,-8,1036,cv,1.78,0,0
1085,17,-22,-9,1036,NE,3.13,0,0
1086,11,-22,-9,1036,NE,7.15,0,0
1087,16,-22,-10,1037,NW,4.02,0,0
1088,16,-21,-9,1037,NW,7.15,0,0
1089,39,-22,-6,1038,NW,10.28,0,0
1090,25,-23,-5,1038,NW,12.07,0,0
1091,17,-23,-4,1037,NW,15.2,0,0
1092,8,-23,-3,1036,NW,16.99,0,0
1093,11,-23,-1,1035,NW,18.78,0,0
1094,14,-23,0,1033,NE,4.02,0,0
1095,15,-26,0,1032,cv,1.79,0,0
1096,15,-26,0,1032,cv,2.68,0,0
1097,13,-26,0,1032,cv,3.57,0,0
1098,13,-23,-3,1033,SE,1.79,0,0
1099,26,-22,-4,1033,SE,2.68,0,0
1100,50,-21,-6,1034,cv,0.89,0,0
1101,73,-20,-9,1034,NE,0.89,0,0
1102,96,-20,-8,1034,cv,0.89,0,0
1103,116,-18,-10,1034,NW,1.79,0,0
1104,146,-17,-11,1034,NW,4.92,0,0
1105,113,-19,-10,1034,NW,8.05,0,0
1106,91,-19,-11,1034,NW,11.18,0,0
1107,70,-20,-12,1034,NW,12.07,0,0
1108,65,-18,-12,1033,cv,0.45,0,0
1109,51,-17,-13,1033,NW,0.89,0,0
1110,29,-20,-12,1033,NW,4.02,0,0
1111,30,-20,-12,1033,NW,8.04,0,0
1112,26,-18,-11,1033,NW,9.83,0,0
1113,26,-19,-7,1033,NW,12.96,0,0
1114,24,-20,-4,1032,cv,0.89,0,0
1115,21,-20,-3,1032,cv,1.78,0,0
1116,24,-21,-1,1031,NW,1.79,0,0
1117,39,-21,1,1030,cv,0.89,0,0
1118,79,-19,2,1028,SE,4.02,0,0
1119,99,-16,3,1027,SE,8.04,0,0
1120,118,-15,3,1027,SE,12.06,0,0
1121,140,-15,1,1026,SE,15.19,0,0
1122,159,-13,-1,1026,SE,18.32,0,0
1123,161,-12,-1,1027,SE,20.11,0,0
1124,167,-12,-3,1027,SE,21,0,0
1125,178,-12,-5,1026,cv,0.89,0,0
1126,192,-12,-6,1026,cv,1.78,0,0
1127,198,-12,-4,1026,NE,0.89,0,0
1128,207,-13,-6,1025,cv,0.89,0,0
1129,237,-13,-5,1025,cv,1.78,0,0
1130,247,-12,-6,1025,NW,3.13,0,0
1131,227,-12,-5,1025,NW,7.15,0,0
1132,176,-12,-3,1024,NW,11.17,0,0
1133,113,-8,-1,1024,NW,19.22,0,0
1134,46,-15,-1,1025,NW,28.16,0,0
1135,18,-15,-2,1026,NW,35.31,0,0
1136,13,-19,-3,1027,NW,42.46,0,0
1137,22,-22,-2,1028,NW,54.53,0,0
1138,15,-22,-1,1029,NW,63.47,0,0
1139,18,-23,-1,1028,NW,74.65,0,0
1140,18,-25,0,1028,NW,86.72,0,0
1141,12,-25,1,1027,NW,97.9,0,0
1142,11,-25,1,1027,NW,107.73,0,0
1143,11,-26,2,1026,NW,118.91,0,0
1144,12,-27,1,1026,NW,130.09,0,0
1145,9,-25,1,1026,NW,139.03,0,0
1146,9,-22,-3,1026,NE,1.79,0,0
1147,27,-22,-2,1026,SE,0.89,0,0
1148,31,-19,-4,1026,SE,2.68,0,0
1149,39,-18,-4,1027,SE,4.47,0,0
1150,49,-20,-4,1027,SE,6.26,0,0
1151,48,-18,-8,1027,SE,9.39,0,0
1152,50,-19,-6,1027,cv,0.45,0,0
1153,38,-19,-7,1027,NW,0.89,0,0
1154,36,-17,-9,1026,NE,0.89,0,0
1155,41,-18,-9,1026,cv,0.89,0,0
1156,80,-16,-10,1025,NE,0.89,0,0
1157,70,-18,-9,1025,NW,0.89,0,0
1158,74,-18,-11,1026,NE,1.79,0,0
1159,77,-18,-11,1026,cv,0.89,0,0
1160,87,-17,-8,1026,cv,1.78,0,0
1161,107,-18,-4,1027,NW,3.13,0,0
1162,54,-17,0,1026,cv,0.89,0,0
1163,36,-21,2,1026,cv,1.78,0,0
1164,34,-21,3,1024,cv,2.67,0,0
1165,19,-21,5,1022,NW,5.81,0,0
1166,26,-21,5,1021,NW,11.62,0,0
1167,27,-21,6,1021,NW,13.41,0,0
1168,27,-21,4,1021,SE,5.81,0,0
1169,29,-21,4,1021,SE,9.83,0,0
1170,41,-21,3,1021,cv,4.02,0,0
1171,47,-20,2,1021,SE,4.92,0,0
1172,115,-20,3,1021,SE,8.94,0,0
1173,265,-20,2,1021,SE,12.96,0,0
1174,236,-17,-1,1021,SE,14.75,0,0
1175,296,-16,-3,1021,cv,0.89,0,0
1176,159,-15,-5,1020,cv,1.78,0,0
1177,119,-15,-6,1020,cv,2.67,0,0
1178,115,-14,-7,1019,cv,3.56,0,0
1179,168,-15,-8,1019,cv,4.45,0,0
1180,177,-15,-8,1018,cv,4.9,0,0
1181,191,-15,-8,1018,cv,5.79,0,0
1182,185,-15,-9,1018,NW,1.79,0,0
1183,157,-15,-9,1018,NW,3.58,0,0
1184,114,-13,-6,1018,NE,0.89,0,0
1185,117,-14,-2,1018,NE,2.68,0,0
1186,112,-15,1,1018,NE,4.47,0,0
1187,107,-17,4,1017,cv,0.89,0,0
